rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
167,672386,Alejandro Kirk,TOR,HOU,2026-06-24T23:07:00Z,Scheduled,4,Mike Burrows,681347,R,44.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",20.7,47.0,55.9,90.4,50.0,19.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.92,41.7,87.18,99.4126,0.3435,0.1071,0.2855,71.1,13.62,34.89,22.74,5.2,0.1208,9.61,39.2,88.36,0.4341,0.1759,27.05,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
168,669004,MJ Melendez,NYM,CHC,2026-06-24T17:10:00Z,In Progress,8,Javier Assad,665871,R,44.5,Longshot,Watch List,"Strong Barrel, Platoon Edge",47.9,33.4,40.8,52.4,80.0,0.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,12,0,"Last 7 games: 1/12, 0 HR","platoon edge; pitcher baseline 5.1% barrel, 5.1 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,10.69,51.85,93.07,101.7045,0.2967,0.1443,0.2556,73.71,35.86,53.66,43.02,3.1,0.1421,5.11,44.81,89.27,0.4116,0.146,24.96,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
169,695734,Daylen Lile,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,6,Aaron Nola,605400,R,44.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",28.6,45.8,45.7,71.7,80.0,0.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,24,0,"Last 7 games: 2/24, 0 HR","platoon edge; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.53,36.46,87.92,98.3963,0.4224,0.1516,0.3277,70.32,7.47,40.87,31.71,8.3,0.1654,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
170,543760,Marcus Semien,NYM,CHC,2026-06-24T23:10:00Z,Scheduled,7,Shota Imanaga,684007,L,44.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",27.5,55.0,40.8,59.8,78.0,13.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 7 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 10.8% barrel, 21.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.85,34.79,86.76,97.5879,0.4111,0.16,0.3187,68.61,2.92,47.26,30.46,10.8,0.1326,10.76,39.86,89.16,0.4228,0.194,34.04,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
171,641355,Cody Bellinger,NYY,DET,2026-06-24T22:40:00Z,Scheduled,4,Tarik Skubal,669373,L,44.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",33.6,29.6,47.1,90.4,50.0,39.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","same-side matchup; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.78,37.2,88.86,98.5656,0.4439,0.1666,0.3573,69.68,3.77,41.63,33.25,16.4,0.1975,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
172,701358,Cam Smith,HOU,TOR,2026-06-24T23:07:00Z,Scheduled,7,Trey Yesavage,702056,R,44.4,Longshot,Watch List,"Projected Lineup, Strong Barrel",43.4,28.3,55.9,59.8,50.0,40.7,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","same-side matchup; pitcher baseline 5.7% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.61,43.95,89.09,101.7374,0.4229,0.1788,0.325,76.32,64.96,34.97,24.93,8.3,0.1367,5.67,43.09,90.22,0.3263,0.1163,23.71,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
173,643289,Mauricio Dubon,ATL,SD,2026-06-25T00:40:00Z,Scheduled,6,JP Sears,676664,L,44.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",13.7,54.1,43.6,71.7,78.0,65.2,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.4% barrel, 30.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.28,28.4,85.76,96.2846,0.3835,0.1197,0.3074,68.76,2.84,30.84,26.21,7.7,0.1413,9.4,39.4,89.2,0.446,0.205,36.6,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
174,642715,Willy Adames,SF,ATH,2026-06-25T01:45:00Z,Scheduled,4,Gage Jump,695611,L,44.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",41.2,11.4,40.8,90.4,78.0,45.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 2.5% barrel, 0.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,10.22,41.54,88.69,99.3534,0.4112,0.1872,0.3018,72.17,23.3,46.79,35.11,18.1,0.1967,2.5,29.6,87.8,0.315,0.084,28.4,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
175,805300,Jakob Marsee,MIA,TEX,2026-06-24T16:10:00Z,In Progress,6,Jacob deGrom,594798,R,44.3,Longshot,Watch List,Platoon Edge,19.2,51.8,43.0,76.2,80.0,24.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,1,"Last 7 games: 4/25, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.95,36.78,87.29,98.5933,0.351,0.1134,0.3176,70.43,6.07,40.53,23.47,4.3,0.1286,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
176,671732,Lawrence Butler,ATH,SF,2026-06-25T01:45:00Z,Scheduled,7,Tyler Mahle,641816,R,44.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.2,39.1,40.8,59.8,80.0,50.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,18,1,Contact streak: 6/18 over last 7 games,"platoon edge; pitcher baseline 8.3% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.59,44.4,88.96,102.1575,0.3762,0.1381,0.3061,73.73,37.24,34.12,19.9,9.8,0.128,8.28,36.12,88.92,0.4067,0.1593,28.45,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
177,699393,Pedro Ramirez,CHC,NYM,2026-06-24T23:10:00Z,Scheduled,7,Sean Manaea,640455,L,44.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",33.8,38.6,40.8,59.8,75.0,47.2,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,1,"Last 7 games: 5/16, 1 HR","switch hitter; pitcher baseline 8.5% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.9,44.1,91.3,100.4462,0.426,0.13,0.338,73.4,27.5,35.3,23.5,1.0,0.135,8.48,40.22,88.54,0.4031,0.1589,24.34,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
178,682177,Daniel Schneemann,CLE,CWS,2026-06-24T18:10:00Z,Delayed Start,7,Erick Fedde,607200,R,44.0,Longshot,Watch List,Platoon Edge,30.1,44.9,41.0,64.3,80.0,18.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,1,"Last 7 games: 2/22, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.14,38.62,87.99,98.865,0.3674,0.1485,0.2914,71.11,12.28,44.97,29.23,7.8,0.1382,8.25,39.52,88.94,0.4372,0.1762,28.21,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
179,553869,Elias Díaz,TEX,MIA,2026-06-24T16:10:00Z,In Progress,8,Eury Pérez,691587,R,43.9,Longshot,Watch List,No major boost,29.0,62.3,43.0,52.4,50.0,22.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,15,0,"Last 7 games: 4/15, 0 HR","same-side matchup; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.67,38.56,87.84,99.9435,0.3687,0.1247,0.2789,74.69,46.27,43.95,26.47,4.1,0.189,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
180,669364,Xavier Edwards,MIA,TEX,2026-06-24T16:10:00Z,In Progress,1,Jacob deGrom,594798,R,43.9,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",12.9,49.9,43.0,93.2,75.0,27.7,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,0,"Last 7 games: 7/23, 0 HR","switch hitter; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.88,30.31,87.01,96.7676,0.3733,0.1089,0.3174,68.02,2.4,31.53,21.14,5.1,0.1155,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
181,805999,A.J. Ewing,NYM,CHC,2026-06-24T17:10:00Z,In Progress,2,Javier Assad,665871,R,43.9,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",23.3,33.4,40.8,100.0,80.0,17.7,Yes,No,9,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 2 vs RotoWire 9,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,0,"Last 7 games: 5/21, 0 HR","platoon edge; pitcher baseline 5.1% barrel, 5.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.5,40.4,88.7,99.8746,0.398,0.121,0.335,70.4,12.0,32.6,21.3,2.0,0.11,5.11,44.81,89.27,0.4116,0.146,24.96,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
182,687221,Dalton Rushing,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,8,Joe Ryan,657746,R,43.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",41.4,49.8,27.1,47.9,80.0,4.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","platoon edge; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.85,43.06,89.47,101.3165,0.414,0.1746,0.3236,72.61,17.89,47.4,26.36,6.8,0.1963,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
183,696030,Alejandro Osuna,TEX,MIA,2026-06-24T16:10:00Z,In Progress,7,Eury Pérez,691587,R,43.7,Longshot,Watch List,Platoon Edge,13.6,62.3,43.0,64.3,80.0,32.0,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,21,0,Contact streak: 7/21 over last 7 games,"platoon edge; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,1.8,33.5,88.34,98.7979,0.3408,0.0738,0.3263,71.97,24.87,26.38,13.27,0.6,0.0436,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
184,681198,TJ Rumfield,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,3,Ranger Suarez,624133,L,43.6,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",18.4,18.9,69.7,96.6,50.0,88.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.2,31.4,84.4,96.9564,0.388,0.143,0.318,69.0,9.4,46.3,27.9,12.0,0.198,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
185,657041,Lane Thomas,KC,TB,2026-06-24T22:40:00Z,Scheduled,6,Griffin Jax,643377,R,43.6,Longshot,Watch List,Projected Lineup,19.7,47.8,56.1,71.7,50.0,53.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,30,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.4% barrel, 8.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.66,34.73,87.59,98.4045,0.3322,0.1124,0.299,72.28,20.63,41.0,28.59,4.7,0.1246,10.45,41.16,88.57,0.443,0.18,22.39,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
186,683146,Brett Baty,NYM,CHC,2026-06-24T17:10:00Z,In Progress,6,Javier Assad,665871,R,43.5,Longshot,Watch List,Platoon Edge,34.9,33.4,40.8,76.2,80.0,0.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,12,0,"Last 7 games: 1/12, 0 HR","platoon edge; pitcher baseline 5.1% barrel, 5.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.77,40.39,89.37,100.7133,0.3835,0.1518,0.3039,74.66,50.04,36.03,22.39,7.5,0.1159,5.11,44.81,89.27,0.4116,0.146,24.96,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
187,668227,Randy Arozarena,SEA,PIT,2026-06-24T22:40:00Z,Scheduled,5,Braxton Ashcraft,677952,R,43.4,Longshot,Watch List,Projected Lineup,39.7,23.7,42.3,81.9,50.0,46.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","same-side matchup; pitcher baseline 5.1% barrel, 6.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.7,45.42,91.51,101.1522,0.4205,0.1655,0.3417,71.32,24.55,34.89,21.79,13.0,0.1649,5.12,38.22,88.98,0.3346,0.1115,24.69,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
188,683011,Anthony Volpe,NYY,DET,2026-06-24T22:40:00Z,Scheduled,5,Tarik Skubal,669373,L,43.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",25.7,29.6,47.1,81.9,78.0,45.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,21,0,Contact streak: 9/21 over last 7 games,"platoon edge; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.09,39.45,88.67,99.331,0.37,0.1253,0.3178,71.76,18.17,31.89,22.38,6.4,0.1258,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
189,605137,Josh Bell,MIN,LAD,2026-06-24T23:40:00Z,Scheduled,4,Shohei Ohtani,660271,R,43.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",43.6,11.5,27.1,90.4,75.0,56.6,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,1,Contact streak: 9/24 over last 7 games,"switch hitter; pitcher baseline 3.7% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.42,43.92,89.84,100.9264,0.4479,0.1926,0.3345,72.33,27.83,43.25,25.24,12.9,0.1583,3.68,34.51,87.1,0.2989,0.0933,22.51,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
190,621020,Dansby Swanson,CHC,NYM,2026-06-24T23:10:00Z,Scheduled,9,Sean Manaea,640455,L,43.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",35.3,39.4,40.8,40.2,78.0,63.7,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.5% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.13,42.41,89.59,99.7076,0.3769,0.1603,0.3051,71.18,7.87,45.38,30.87,13.5,0.1618,8.48,40.22,88.54,0.4031,0.1589,24.34,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
191,677587,Brayan Rocchio,CLE,CWS,2026-06-24T18:10:00Z,Delayed Start,2,Erick Fedde,607200,R,43.0,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",13.6,43.3,41.0,100.0,75.0,24.9,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,0,"Last 7 games: 8/28, 0 HR","switch hitter; pitcher baseline 8.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.95,32.91,86.95,97.6414,0.3594,0.106,0.3076,70.0,7.08,43.08,23.13,5.0,0.1168,8.25,39.52,88.94,0.4372,0.1762,28.21,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
192,695731,Braden Montgomery,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,7,Tanner Bibee,676440,R,43.0,Longshot,Watch List,Platoon Edge,23.5,50.5,41.0,64.3,75.0,24.9,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,21,0,"Last 7 games: 6/21, 0 HR","switch hitter; pitcher baseline 9.6% barrel, 19.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.5,35.5,88.7,98.4018,0.356,0.116,0.293,70.5,16.2,35.5,25.8,1.0,0.182,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
193,691458,Blaze Jordan,STL,AZ,2026-06-24T23:45:00Z,Scheduled,7,Mitch Bratt,683352,L,43.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",31.3,41.2,44.6,59.8,78.0,13.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.1,43.2,89.0,100.0108,0.349,0.132,0.283,73.3,37.1,40.5,21.6,1.0,0.18,,,,,,,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,49,0,80,Busch Stadium,
194,679845,Nick Loftin,KC,TB,2026-06-24T22:40:00Z,Scheduled,8,Griffin Jax,643377,R,42.9,Longshot,Watch List,"Projected Lineup, Hot Hitter/Streak",24.6,47.8,56.1,47.9,50.0,74.2,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.4% barrel, 8.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.0,34.63,88.13,97.6811,0.3842,0.1347,0.3227,68.98,4.85,40.79,26.33,3.3,0.1735,10.45,41.16,88.57,0.443,0.18,22.39,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
195,671289,Tyler Freeman,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,2,Ranger Suarez,624133,L,42.2,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",14.9,18.9,69.7,100.0,78.0,25.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","platoon edge; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.54,36.06,88.35,98.487,0.3565,0.0859,0.3194,70.6,11.94,35.91,20.03,2.7,0.0891,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
196,672275,Patrick Bailey,CLE,CWS,2026-06-24T18:10:00Z,Delayed Start,8,Erick Fedde,607200,R,42.1,Longshot,Watch List,Platoon Edge,27.8,43.3,41.0,52.4,75.0,45.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,15,0,Contact streak: 7/15 over last 7 games,"switch hitter; pitcher baseline 8.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.37,37.31,89.32,98.7437,0.3624,0.1377,0.2808,72.65,28.4,32.43,25.43,3.2,0.0841,8.25,39.52,88.94,0.4372,0.1762,28.21,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
